[2025-08-23 17:21:32,075] INFO: Watching for file changes with StatReloader (autoreload.py:667)
[2025-08-28 18:01:42,534] INFO [assistant.views]: Groq API response received successfully (views.py:126)
[2025-08-28 18:01:42,534] INFO [assistant.views]: Query processed successfully (views.py:135)
[2025-08-28 18:01:42,534] INFO [django.server]: "POST /api/query/ HTTP/1.1" 200 7134 (basehttp.py:213)
[2025-08-28 18:01:55,827] INFO [django.server]: "GET /admin/assistant/portfolioitem/ HTTP/1.1" 200 15902 (basehttp.py:213)
[2025-08-28 18:01:55,893] INFO [django.server]: "GET /admin/jsi18n/ HTTP/1.1" 200 3342 (basehttp.py:213)
[2025-08-28 18:02:37,485] INFO [assistant.views]: Processing query request (views.py:37)
[2025-08-28 18:02:37,487] DEBUG [assistant.views]: Received query: give me his portfolio (views.py:47)
[2025-08-28 18:02:37,506] DEBUG [assistant.views]: Query embedding generated successfully (views.py:56)
[2025-08-28 18:02:37,507] INFO [assistant.views]: Connecting to ChromaDB at C:/Users/HP/Desktop/rag-based-assistant/backend/rag/chroma_data (views.py:66)
[2025-08-28 18:02:37,572] INFO [assistant.views]: Retrieved vector IDs: ['item_8', 'item_9', 'item_11', 'item_10', 'item_12'] (views.py:75)
[2025-08-28 18:02:37,690] INFO [assistant.views]: Sending request to Groq API (views.py:91)
[2025-08-28 18:02:40,431] DEBUG [assistant.views]: Groq API response: {'id': 'chatcmpl-49a8d41a-8c22-4a6f-8e6e-66d2ae3aca3e', 'object': 'chat.completion', 'created': 1756393361, 'model': 'llama3-70b-8192', 'choices': [{'index': 0, 'message': {'role': 'assistant', 'content': "Here is Kidus Shimelis' portfolio:\n\n**About**\n\nKidus Shimelis is a fourth-year student at Addis Ababa University, studying Computer Information Systems. He is a backend-focused full-stack developer and bot developer with a strong foundation in computer science and practical experience in building real-world applications. He has a strong passion for artificial intelligence and machine learning and is currently learning and exploring how AI/ML can be applied to solve real-world problems, particularly in the context of local languages like Amharic.\n\n**Skills**\n\n* Programming Languages: Python, C++, JavaScript, SQL, HTML, CSS, PHP\n* Frameworks & Tools: Django (REST Framework), React, Tailwind CSS, Bootstrap\n* Specializations: Backend development, full-stack web development, bot development\n* Other Skills: Database design, AI/NLP (Amharic), system optimization, software project mentoring\n\n**Experience & Projects**\n\n* AI-powered Summarizer App (KipaSum): Built a summarizer app integrating Hugging Face's facebook/bart-large-cnn model with a Django backend and React frontend.\n* Yeneta Book Store API: Designed and developed a backend system for book sales, inventory, and user interactions in an online bookstore.\n* Amharic NLP System: Developed a system for processing and understanding the Amharic language.\n* Telegram Bot Projects: Built and deployed bots for school automation and personal productivity.\n* Portfolio Website: Developed a professional portfolio website for the School of Information Science at Addis Ababa University.\n* Zergaw Cloud – Data Science & AI Intern: Currently working as an intern focusing on practical applications of data science and AI.\n\n**Leadership & Volunteering**\n\n* Volunteer Teacher, Butajira Preparatory School: Introduced 40+ college women to Python programming and career-building strategies.\n* Technical Mentor, GDG AAU: Guided students in software development and best practices.\n\n**Achievements**\n\n* Among the Top 3 Scorers in the Ethiopian University Entrance Examination (EUEE).\n\n**Goals**\n\nKidus' long-term vision is to become a leading AI and software engineer who leverages technology to solve local and global problems. He is currently focused on mastering AI/ML, backend engineering, and the development of intelligent systems that can support education, language processing, and innovation in Africa."}, 'logprobs': None, 'finish_reason': 'stop'}], 'usage': {'queue_time': 0.167460063, 'prompt_tokens': 3090, 'prompt_time': 0.230161937, 'completion_tokens': 474, 'completion_time': 1.950843871, 'total_tokens': 3564, 'total_time': 2.181005808}, 'usage_breakdown': None, 'system_fingerprint': 'fp_de9fa14705', 'x_groq': {'id': 'req_01k3rk7hwhfstr7b5f7bw7v4ws'}, 'service_tier': 'on_demand'} (views.py:109)
[2025-08-28 18:02:40,431] INFO [assistant.views]: Groq API response received successfully (views.py:126)
[2025-08-28 18:02:40,431] INFO [assistant.views]: Query processed successfully (views.py:135)
[2025-08-28 18:02:40,441] INFO [django.server]: "POST /api/query/ HTTP/1.1" 200 12316 (basehttp.py:213)
[2025-08-28 18:02:50,135] INFO [assistant.views]: Processing query request (views.py:37)
[2025-08-28 18:02:50,136] DEBUG [assistant.views]: Received query: give me his portfolio link (views.py:47)
[2025-08-28 18:02:50,153] DEBUG [assistant.views]: Query embedding generated successfully (views.py:56)
[2025-08-28 18:02:50,154] INFO [assistant.views]: Connecting to ChromaDB at C:/Users/HP/Desktop/rag-based-assistant/backend/rag/chroma_data (views.py:66)
[2025-08-28 18:02:50,206] INFO [assistant.views]: Retrieved vector IDs: ['item_8', 'item_11', 'item_10', 'item_9', 'item_14'] (views.py:75)
[2025-08-28 18:02:50,325] INFO [assistant.views]: Sending request to Groq API (views.py:91)
[2025-08-28 18:02:51,037] DEBUG [assistant.views]: Groq API response: {'id': 'chatcmpl-59b9083c-f68a-48dc-bcfd-203af0a21fbb', 'object': 'chat.completion', 'created': 1756393372, 'model': 'llama3-70b-8192', 'choices': [{'index': 0, 'message': {'role': 'assistant', 'content': 'The portfolio link is not explicitly provided. However, there is a mention of "Portfolio Website" in the "Experience & Projects" section, but it does not include a direct link.'}, 'logprobs': None, 'finish_reason': 'stop'}], 'usage': {'queue_time': 0.167084255, 'prompt_tokens': 2486, 'prompt_time': 0.186238654, 'completion_tokens': 38, 'completion_time': 0.214449047, 'total_tokens': 2524, 'total_time': 0.400687701}, 'usage_breakdown': None, 'system_fingerprint': 'fp_de9fa14705', 'x_groq': {'id': 'req_01k3rk7xznft7ttydq0vzdwppf'}, 'service_tier': 'on_demand'} (views.py:109)
[2025-08-28 18:02:51,037] INFO [assistant.views]: Groq API response received successfully (views.py:126)
[2025-08-28 18:02:51,037] INFO [assistant.views]: Query processed successfully (views.py:135)
[2025-08-28 18:02:51,037] INFO [django.server]: "POST /api/query/ HTTP/1.1" 200 6832 (basehttp.py:213)
[2025-08-28 18:03:06,169] INFO [assistant.views]: Processing query request (views.py:37)
[2025-08-28 18:03:06,169] DEBUG [assistant.views]: Received query: give me his portfolio website link (views.py:47)
[2025-08-28 18:03:06,355] DEBUG [assistant.views]: Query embedding generated successfully (views.py:56)
[2025-08-28 18:03:06,355] INFO [assistant.views]: Connecting to ChromaDB at C:/Users/HP/Desktop/rag-based-assistant/backend/rag/chroma_data (views.py:66)
[2025-08-28 18:03:06,415] INFO [assistant.views]: Retrieved vector IDs: ['item_11', 'item_8', 'item_9', 'item_14', 'item_10'] (views.py:75)
[2025-08-28 18:03:06,532] INFO [assistant.views]: Sending request to Groq API (views.py:91)
[2025-08-28 18:03:07,270] DEBUG [assistant.views]: Groq API response: {'id': 'chatcmpl-f57488d8-3ab2-42b4-b6cd-125b68d49783', 'object': 'chat.completion', 'created': 1756393388, 'model': 'llama3-70b-8192', 'choices': [{'index': 0, 'message': {'role': 'assistant', 'content': 'His portfolio website link is not explicitly provided. However, based on the context, it can be inferred that the portfolio website is the same as the one mentioned in the "Experience & Projects" section, which is "Developed a professional portfolio website for the School of Information Science at Addis Ababa University." Unfortunately, the actual link is not provided.'}, 'logprobs': None, 'finish_reason': 'stop'}], 'usage': {'queue_time': 0.169621299, 'prompt_tokens': 2487, 'prompt_time': 0.186722551, 'completion_tokens': 72, 'completion_time': 0.232980962, 'total_tokens': 2559, 'total_time': 0.419703513}, 'usage_breakdown': None, 'system_fingerprint': 'fp_de9fa14705', 'x_groq': {'id': 'req_01k3rk8dtmftn9td3wz2f74kjy'}, 'service_tier': 'on_demand'} (views.py:109)
[2025-08-28 18:03:07,286] INFO [assistant.views]: Groq API response received successfully (views.py:126)
[2025-08-28 18:03:07,287] INFO [assistant.views]: Query processed successfully (views.py:135)
[2025-08-28 18:03:07,291] INFO [django.server]: "POST /api/query/ HTTP/1.1" 200 7027 (basehttp.py:213)
[2025-08-28 18:03:22,695] INFO [django.server]: "GET /admin/assistant/portfolioitem/11/change/ HTTP/1.1" 200 12357 (basehttp.py:213)
[2025-08-28 18:03:22,762] INFO [django.server]: "GET /admin/jsi18n/ HTTP/1.1" 200 3342 (basehttp.py:213)
[2025-08-28 18:04:58,328] INFO [assistant.views]: Processing query request (views.py:37)
[2025-08-28 18:04:58,329] DEBUG [assistant.views]: Received query: tell me blog api project (views.py:47)
[2025-08-28 18:04:58,445] DEBUG [assistant.views]: Query embedding generated successfully (views.py:56)
[2025-08-28 18:04:58,445] INFO [assistant.views]: Connecting to ChromaDB at C:/Users/HP/Desktop/rag-based-assistant/backend/rag/chroma_data (views.py:66)
[2025-08-28 18:04:58,513] INFO [assistant.views]: Retrieved vector IDs: ['item_12', 'item_9', 'item_8', 'item_10', 'item_14'] (views.py:75)
[2025-08-28 18:04:58,688] INFO [assistant.views]: Sending request to Groq API (views.py:91)
[2025-08-28 18:05:00,193] DEBUG [assistant.views]: Groq API response: {'id': 'chatcmpl-84db6210-05b1-4b6f-a975-1191cffb3b23', 'object': 'chat.completion', 'created': 1756393501, 'model': 'llama3-70b-8192', 'choices': [{'index': 0, 'message': {'role': 'assistant', 'content': 'The Blog API project is not explicitly mentioned in the provided context. However, based on the information available, it appears that the individual, Kidus Shimelis, has worked on various projects related to artificial intelligence, machine learning, and backend development.\n\nOne of the projects mentioned is the "AI-powered Summarizer App" (KipaSum), which integrates a Hugging Face model with a Django backend and a React frontend. Another project is the "Yeneta Book Store API", which is a backend system for book sales, inventory, and user interactions in an online bookstore.\n\nThere is no specific mention of a Blog API project, but it\'s possible that it might be related to one of the projects mentioned or a separate project not listed in the provided context.'}, 'logprobs': None, 'finish_reason': 'stop'}], 'usage': {'queue_time': 0.175544756, 'prompt_tokens': 3095, 'prompt_time': 0.229957934, 'completion_tokens': 155, 'completion_time': 0.49785147, 'total_tokens': 3250, 'total_time': 0.727809404}, 'usage_breakdown': None, 'system_fingerprint': 'fp_de9fa14705', 'x_groq': {'id': 'req_01k3rkbvrqf4nt27tbwgt0p7hg'}, 'service_tier': 'on_demand'} (views.py:109)
[2025-08-28 18:05:00,193] INFO [assistant.views]: Groq API response received successfully (views.py:126)
[2025-08-28 18:05:00,193] INFO [assistant.views]: Query processed successfully (views.py:135)
[2025-08-28 18:05:00,193] INFO [django.server]: "POST /api/query/ HTTP/1.1" 200 10819 (basehttp.py:213)
[2025-08-28 18:17:14,726] INFO [django.utils.autoreload]: C:\Users\HP\Desktop\rag-based-assistant\backend\rag\assistant\views.py changed, reloading. (autoreload.py:265)
[2025-08-28 18:22:19,720] INFO [django.utils.autoreload]: Watching for file changes with StatReloader (autoreload.py:667)
[2025-08-28 18:22:44,866] INFO [assistant.views]: Processing refresh URL request (views.py:491)
[2025-08-28 18:22:44,866] INFO [assistant.views]: Re-scraping existing URL: https://kidusshimelis.netlify.app/ (views.py:522)
[2025-08-28 18:22:44,866] INFO [assistant.models]: Scraping web content from: https://kidusshimelis.netlify.app/ (models.py:54)
[2025-08-28 18:22:46,779] INFO [assistant.models]: Scraped content (length=7): KS tech... (models.py:63)
[2025-08-28 18:22:46,781] INFO [assistant.models]: Saving PortfolioItem: title=personal website, source_url=https://kidusshimelis.netlify.app/, id=11 (models.py:70)
[2025-08-28 18:22:46,854] INFO [assistant.models]: Initializing SentenceTransformer model: all-MiniLM-L6-v2 (models.py:95)
[2025-08-28 18:22:56,397] INFO [assistant.models]: Generating embedding for content (length=7) (models.py:97)
[2025-08-28 18:23:09,195] INFO [assistant.models]: Creating or accessing portfolio collection (models.py:101)
[2025-08-28 18:23:09,730] INFO [assistant.models]: Upserting item item_11 to ChromaDB (models.py:105)
[2025-08-28 18:23:10,856] INFO [assistant.models]: Successfully upserted item item_11 (models.py:118)
[2025-08-28 18:23:10,969] INFO [django.server]: "POST /api/refresh-url/ HTTP/1.1" 200 300 (basehttp.py:213)
[2025-08-28 18:23:35,868] INFO [assistant.views]: Processing query request (views.py:37)
[2025-08-28 18:23:35,868] DEBUG [assistant.views]: Received query: Use a distinctive phrase from the refreshed page (views.py:47)
[2025-08-28 18:23:35,868] INFO [assistant.views]: Initializing SentenceTransformer model: all-MiniLM-L6-v2 (views.py:53)
[2025-08-28 18:23:39,694] DEBUG [assistant.views]: Query embedding generated successfully (views.py:56)
[2025-08-28 18:23:39,694] INFO [assistant.views]: Connecting to ChromaDB at C:/Users/HP/Desktop/rag-based-assistant/backend/rag/chroma_data (views.py:66)
[2025-08-28 18:23:40,625] INFO [assistant.views]: Retrieved vector IDs: ['item_13', 'item_14', 'item_8', 'item_9', 'item_12'] (views.py:75)
[2025-08-28 18:23:41,639] INFO [assistant.views]: Sending request to Groq API (views.py:91)
[2025-08-28 18:23:42,843] DEBUG [assistant.views]: Groq API response: {'id': 'chatcmpl-eaf0669b-e5fe-43fe-98f9-64fce5076cf1', 'object': 'chat.completion', 'created': 1756394623, 'model': 'llama3-70b-8192', 'choices': [{'index': 0, 'message': {'role': 'assistant', 'content': 'The distinctive phrase from the refreshed page is: "Something went wrong, but don’t fret — let’s give it another shot."'}, 'logprobs': None, 'finish_reason': 'stop'}], 'usage': {'queue_time': 0.148989092, 'prompt_tokens': 3167, 'prompt_time': 0.235423314, 'completion_tokens': 27, 'completion_time': 0.04971306, 'total_tokens': 3194, 'total_time': 0.285136374}, 'usage_breakdown': None, 'system_fingerprint': 'fp_bf16903a67', 'x_groq': {'id': 'req_01k3rme4hme18as2sta8csmych'}, 'service_tier': 'on_demand'} (views.py:109)
[2025-08-28 18:23:42,851] INFO [assistant.views]: Groq API response received successfully (views.py:126)
[2025-08-28 18:23:42,851] INFO [assistant.views]: Query processed successfully (views.py:135)
[2025-08-28 18:23:42,851] INFO [django.server]: "POST /api/query/ HTTP/1.1" 200 10592 (basehttp.py:213)
[2025-08-28 18:25:16,174] INFO [assistant.views]: Processing query request (views.py:37)
[2025-08-28 18:25:16,176] DEBUG [assistant.views]: Received query: give me his personal portfolio (views.py:47)
[2025-08-28 18:25:16,259] DEBUG [assistant.views]: Query embedding generated successfully (views.py:56)
[2025-08-28 18:25:16,259] INFO [assistant.views]: Connecting to ChromaDB at C:/Users/HP/Desktop/rag-based-assistant/backend/rag/chroma_data (views.py:66)
[2025-08-28 18:25:16,582] INFO [assistant.views]: Retrieved vector IDs: ['item_8', 'item_9', 'item_11', 'item_10', 'item_12'] (views.py:75)
[2025-08-28 18:25:16,841] INFO [assistant.views]: Sending request to Groq API (views.py:91)
[2025-08-28 18:25:19,915] DEBUG [assistant.views]: Groq API response: {'id': 'chatcmpl-e3f918e4-08b7-4eb7-9560-8ebab376287f', 'object': 'chat.completion', 'created': 1756394721, 'model': 'llama3-70b-8192', 'choices': [{'index': 0, 'message': {'role': 'assistant', 'content': "Here is Kidus Shimelis' personal portfolio:\n\n**About**\n\nI am a backend-focused full-stack developer and bot developer with a strong foundation in computer science and practical experience in building real-world applications. I have a strong passion for artificial intelligence and machine learning, and I am currently learning and exploring how AI/ML can be applied to solve real-world problems, particularly in the context of local languages like Amharic. My work combines technical depth with a focus on building impactful and scalable systems.\n\n**Personal Information**\n\n* Name: Kidus Shimelis\n* Location: Addis Ababa, Ethiopia\n* Education: Fourth-year student, Computer Information Systems, Addis Ababa University\n* Age: 21\n\n**Skills**\n\n* Programming Languages: Python, C++, JavaScript, SQL, HTML, CSS, PHP\n* Frameworks & Tools: Django (REST Framework), React, Tailwind CSS, Bootstrap\n* Specializations: Backend development, full-stack web development, bot development\n* Other Skills: Database design, AI/NLP (Amharic), system optimization, software project mentoring\n\n**Experience & Projects**\n\n* AI-powered Summarizer App (KipaSum): Built a summarizer app integrating Hugging Face's facebook/bart-large-cnn model with a Django backend and React frontend.\n* Yeneta Book Store API: Designed and developed a backend system for book sales, inventory, and user interactions in an online bookstore.\n* Amharic NLP System: Developed a system for processing and understanding the Amharic language.\n* Telegram Bot Projects: Built and deployed bots for school automation and personal productivity.\n* Portfolio Website: Developed a professional portfolio website for the School of Information Science at Addis Ababa University.\n* Zergaw Cloud - Data Science & AI Intern: Currently working as an intern focusing on practical applications of data science and AI.\n\n**Leadership & Volunteering**\n\n* Volunteer Teacher, Butajira Preparatory School: Introduced 40+ college women to Python programming and career-building strategies.\n* Technical Mentor, GDG AAU: Guided students in software development and best practices.\n\n**Achievements**\n\n* Among the Top 3 Scorers in the Ethiopian University Entrance Examination (EUEE).\n\n**Goals**\n\nMy long-term vision is to become a leading AI and software engineer who leverages technology to solve local and global problems. I am currently focused on mastering AI/ML, backend engineering, and the development of intelligent systems"}, 'logprobs': None, 'finish_reason': 'length'}], 'usage': {'queue_time': 0.177497358, 'prompt_tokens': 3091, 'prompt_time': 0.230757438, 'completion_tokens': 500, 'completion_time': 2.18180391, 'total_tokens': 3591, 'total_time': 2.412561348}, 'usage_breakdown': None, 'system_fingerprint': 'fp_de9fa14705', 'x_groq': {'id': 'req_01k3rmh190fhw8yf2nxmvbmn1m'}, 'service_tier': 'on_demand'} (views.py:109)
[2025-08-28 18:25:19,930] INFO [assistant.views]: Groq API response received successfully (views.py:126)
[2025-08-28 18:25:19,932] INFO [assistant.views]: Query processed successfully (views.py:135)
[2025-08-28 18:25:19,935] INFO [django.server]: "POST /api/query/ HTTP/1.1" 200 12412 (basehttp.py:213)
[2025-08-28 18:25:40,621] INFO [assistant.views]: Processing query request (views.py:37)
[2025-08-28 18:25:40,622] DEBUG [assistant.views]: Received query: give me his personal link (views.py:47)
[2025-08-28 18:25:41,110] DEBUG [assistant.views]: Query embedding generated successfully (views.py:56)
[2025-08-28 18:25:41,112] INFO [assistant.views]: Connecting to ChromaDB at C:/Users/HP/Desktop/rag-based-assistant/backend/rag/chroma_data (views.py:66)
[2025-08-28 18:25:41,160] INFO [assistant.views]: Retrieved vector IDs: ['item_8', 'item_10', 'item_11', 'item_14', 'item_9'] (views.py:75)
[2025-08-28 18:25:41,320] INFO [assistant.views]: Sending request to Groq API (views.py:91)
[2025-08-28 18:25:41,858] DEBUG [assistant.views]: Groq API response: {'id': 'chatcmpl-d9ac8042-d814-4c34-99d1-117552c738ac', 'object': 'chat.completion', 'created': 1756394743, 'model': 'llama3-70b-8192', 'choices': [{'index': 0, 'message': {'role': 'assistant', 'content': 'His personal link is Telegram: Contact @kipa_s.'}, 'logprobs': None, 'finish_reason': 'stop'}], 'usage': {'queue_time': 0.168518092, 'prompt_tokens': 2486, 'prompt_time': 0.187156041, 'completion_tokens': 13, 'completion_time': 0.028911851, 'total_tokens': 2499, 'total_time': 0.216067892}, 'usage_breakdown': None, 'system_fingerprint': 'fp_de9fa14705', 'x_groq': {'id': 'req_01k3rmhrx0fkp8xrfzyt3c1x73'}, 'service_tier': 'on_demand'} (views.py:109)
[2025-08-28 18:25:41,858] INFO [assistant.views]: Groq API response received successfully (views.py:126)
[2025-08-28 18:25:41,858] INFO [assistant.views]: Query processed successfully (views.py:135)
[2025-08-28 18:25:41,858] INFO [django.server]: "POST /api/query/ HTTP/1.1" 200 6694 (basehttp.py:213)
[2025-08-28 18:25:57,761] INFO [assistant.views]: Processing query request (views.py:37)
[2025-08-28 18:25:57,778] DEBUG [assistant.views]: Received query: give me his personal github (views.py:47)
[2025-08-28 18:25:58,310] DEBUG [assistant.views]: Query embedding generated successfully (views.py:56)
[2025-08-28 18:25:58,311] INFO [assistant.views]: Connecting to ChromaDB at C:/Users/HP/Desktop/rag-based-assistant/backend/rag/chroma_data (views.py:66)
[2025-08-28 18:25:58,364] INFO [assistant.views]: Retrieved vector IDs: ['item_12', 'item_10', 'item_11', 'item_8', 'item_9'] (views.py:75)
[2025-08-28 18:25:58,531] INFO [assistant.views]: Sending request to Groq API (views.py:91)
[2025-08-28 18:25:59,342] DEBUG [assistant.views]: Groq API response: {'id': 'chatcmpl-02b835b4-f076-46c5-bb48-80b0e26383c2', 'object': 'chat.completion', 'created': 1756394760, 'model': 'llama3-70b-8192', 'choices': [{'index': 0, 'message': {'role': 'assistant', 'content': 'His personal GitHub is https://kipash-prog.github.io/.'}, 'logprobs': None, 'finish_reason': 'stop'}], 'usage': {'queue_time': 0.152683157, 'prompt_tokens': 3091, 'prompt_time': 0.229311731, 'completion_tokens': 14, 'completion_time': 0.045764128, 'total_tokens': 3105, 'total_time': 0.275075859}, 'usage_breakdown': None, 'system_fingerprint': 'fp_bf16903a67', 'x_groq': {'id': 'req_01k3rmj9y0ebwr6fsemmc7s7wq'}, 'service_tier': 'on_demand'} (views.py:109)
[2025-08-28 18:25:59,342] INFO [assistant.views]: Groq API response received successfully (views.py:126)
[2025-08-28 18:25:59,342] INFO [assistant.views]: Query processed successfully (views.py:135)
[2025-08-28 18:25:59,346] INFO [django.server]: "POST /api/query/ HTTP/1.1" 200 9968 (basehttp.py:213)
[2025-08-28 18:26:18,094] INFO [assistant.views]: Processing query request (views.py:37)
[2025-08-28 18:26:18,094] DEBUG [assistant.views]: Received query: give me his personal linkedin (views.py:47)
[2025-08-28 18:26:18,674] DEBUG [assistant.views]: Query embedding generated successfully (views.py:56)
[2025-08-28 18:26:18,674] INFO [assistant.views]: Connecting to ChromaDB at C:/Users/HP/Desktop/rag-based-assistant/backend/rag/chroma_data (views.py:66)
[2025-08-28 18:26:18,738] INFO [assistant.views]: Retrieved vector IDs: ['item_10', 'item_8', 'item_11', 'item_9', 'item_13'] (views.py:75)
[2025-08-28 18:26:19,030] INFO [assistant.views]: Sending request to Groq API (views.py:91)
[2025-08-28 18:26:19,723] DEBUG [assistant.views]: Groq API response: {'id': 'chatcmpl-d70a9bd2-14f8-4be6-aca0-2ff86bcca0fd', 'object': 'chat.completion', 'created': 1756394780, 'model': 'llama3-70b-8192', 'choices': [{'index': 0, 'message': {'role': 'assistant', 'content': 'There is no personal LinkedIn profile provided in the given context. The context only contains a personal profile, Telegram contact, and other information about Kidus Shimelis, but it does not include a LinkedIn profile.'}, 'logprobs': None, 'finish_reason': 'stop'}], 'usage': {'queue_time': 0.167439159, 'prompt_tokens': 2580, 'prompt_time': 0.195237987, 'completion_tokens': 43, 'completion_time': 0.197174607, 'total_tokens': 2623, 'total_time': 0.392412594}, 'usage_breakdown': None, 'system_fingerprint': 'fp_de9fa14705', 'x_groq': {'id': 'req_01k3rmjxq1fp6r6ddtb182pk3a'}, 'service_tier': 'on_demand'} (views.py:109)
[2025-08-28 18:26:19,723] INFO [assistant.views]: Groq API response received successfully (views.py:126)
[2025-08-28 18:26:19,723] INFO [assistant.views]: Query processed successfully (views.py:135)
[2025-08-28 18:26:19,738] INFO [django.server]: "POST /api/query/ HTTP/1.1" 200 7262 (basehttp.py:213)
[2025-08-28 18:26:41,051] INFO [assistant.views]: Processing query request (views.py:37)
[2025-08-28 18:26:41,053] DEBUG [assistant.views]: Received query: give me his personal profile (views.py:47)
[2025-08-28 18:26:41,136] DEBUG [assistant.views]: Query embedding generated successfully (views.py:56)
[2025-08-28 18:26:41,137] INFO [assistant.views]: Connecting to ChromaDB at C:/Users/HP/Desktop/rag-based-assistant/backend/rag/chroma_data (views.py:66)
[2025-08-28 18:26:41,435] INFO [assistant.views]: Retrieved vector IDs: ['item_8', 'item_10', 'item_9', 'item_11', 'item_13'] (views.py:75)
[2025-08-28 18:26:41,542] INFO [assistant.views]: Sending request to Groq API (views.py:91)
[2025-08-28 18:26:42,701] DEBUG [assistant.views]: Groq API response: {'id': 'chatcmpl-a20f4973-512a-4f3b-ac5c-fa5ea2951794', 'object': 'chat.completion', 'created': 1756394803, 'model': 'llama3-70b-8192', 'choices': [{'index': 0, 'message': {'role': 'assistant', 'content': "Here is Kidus Shimelis' personal profile:\n\n**Name:** Kidus Shimelis\n\n**Location:** Addis Ababa, Ethiopia\n\n**Age:** 21\n\n**Education:** Fourth-year student, Computer Information Systems, Addis Ababa University\n\n**Profile:** Kidus is a backend-focused full-stack developer and bot developer with a strong foundation in computer science and practical experience in building real-world applications. He has a strong passion for artificial intelligence and machine learning and is currently learning and exploring how AI/ML can be applied to solve real-world problems, particularly in the context of local languages like Amharic.\n\n**Skills:**\n\n* Programming Languages: Python, C++, JavaScript, SQL, HTML, CSS, PHP\n* Frameworks & Tools: Django (REST Framework), React, Tailwind CSS, Bootstrap\n* Specializations: Backend development, full-stack web development, bot development\n* Other Skills: Database design, AI/NLP (Amharic), system optimization, software project mentoring"}, 'logprobs': None, 'finish_reason': 'stop'}], 'usage': {'queue_time': 0.16701932, 'prompt_tokens': 2579, 'prompt_time': 0.194475665, 'completion_tokens': 204, 'completion_time': 0.661644525, 'total_tokens': 2783, 'total_time': 0.85612019}, 'usage_breakdown': None, 'system_fingerprint': 'fp_de9fa14705', 'x_groq': {'id': 'req_01k3rmkkpcedbtzxr16wq2a7rc'}, 'service_tier': 'on_demand'} (views.py:109)
[2025-08-28 18:26:42,701] INFO [assistant.views]: Groq API response received successfully (views.py:126)
[2025-08-28 18:26:42,701] INFO [assistant.views]: Query processed successfully (views.py:135)
[2025-08-28 18:26:42,701] INFO [django.server]: "POST /api/query/ HTTP/1.1" 200 8027 (basehttp.py:213)
[2025-08-28 18:27:05,830] INFO [assistant.views]: Processing query request (views.py:37)
[2025-08-28 18:27:05,830] DEBUG [assistant.views]: Received query: tell me the quality of kidus (views.py:47)
[2025-08-28 18:27:06,977] DEBUG [assistant.views]: Query embedding generated successfully (views.py:56)
[2025-08-28 18:27:06,977] INFO [assistant.views]: Connecting to ChromaDB at C:/Users/HP/Desktop/rag-based-assistant/backend/rag/chroma_data (views.py:66)
[2025-08-28 18:27:07,079] INFO [assistant.views]: Retrieved vector IDs: ['item_9', 'item_8', 'item_11', 'item_12', 'item_14'] (views.py:75)
[2025-08-28 18:27:07,195] INFO [assistant.views]: Sending request to Groq API (views.py:91)
[2025-08-28 18:27:07,459] DEBUG [assistant.views]: Groq API response: {'error': {'message': 'Rate limit reached for model `llama3-70b-8192` in organization `org_01jhtfn6xwe1nsx91p1ebraph0` service tier `on_demand` on tokens per minute (TPM): Limit 6000, Used 3844, Requested 2269. Please try again in 1.120999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}} (views.py:109)
[2025-08-28 18:27:07,459] ERROR [assistant.views]: Groq API error: {'message': 'Rate limit reached for model `llama3-70b-8192` in organization `org_01jhtfn6xwe1nsx91p1ebraph0` service tier `on_demand` on tokens per minute (TPM): Limit 6000, Used 3844, Requested 2269. Please try again in 1.120999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'} (Status: 429) (views.py:112)
[2025-08-28 18:27:07,459] ERROR [django.request]: Internal Server Error: /api/query/ (log.py:253)
[2025-08-28 18:27:07,459] ERROR [django.server]: "POST /api/query/ HTTP/1.1" 500 415 (basehttp.py:213)
[2025-08-28 18:28:11,782] INFO [assistant.views]: Processing query request (views.py:37)
[2025-08-28 18:28:11,782] DEBUG [assistant.views]: Received query: tell me the quality of kidus (views.py:47)
[2025-08-28 18:28:11,820] DEBUG [assistant.views]: Query embedding generated successfully (views.py:56)
[2025-08-28 18:28:11,822] INFO [assistant.views]: Connecting to ChromaDB at C:/Users/HP/Desktop/rag-based-assistant/backend/rag/chroma_data (views.py:66)
[2025-08-28 18:28:11,886] INFO [assistant.views]: Retrieved vector IDs: ['item_9', 'item_8', 'item_11', 'item_12', 'item_14'] (views.py:75)
[2025-08-28 18:28:12,199] INFO [assistant.views]: Sending request to Groq API (views.py:91)
